JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 28906.000,  1384.882,   344.772,     1.695,    -0.008,   -11.524,     0.000,     0.250,    28.252,   455.200,     1.000,     0.211,     1.393,   -63.100,     0.000,   235.653,   279.019,    10.459,     9.275,     0.000,         0.000,
 28907.000,  1461.983,   344.653,     1.715,    -0.001,    -9.757,     0.000,     0.250,    28.133,   455.200,     1.000,     0.218,     1.399,   -29.862,     0.000,   255.600,   293.603,     0.836,    -8.977,     0.000,         0.000,
 28908.000,  2379.401,   344.543,     1.707,     0.006,     8.489,     0.000,     0.250,    28.023,   455.200,     1.000,     0.211,     1.408,   -29.709,     0.000,   251.457,   294.077,     7.054,   -19.965,     0.000,         0.000,
 28909.000,  2225.229,   344.420,     1.669,     0.007,    -0.046,     0.000,     0.250,    27.900,   440.300,     1.000,     0.208,     1.413,   -39.217,     0.000,   253.312,   290.207,     7.927,    -5.606,     0.000,         0.000,
 28910.000,  2023.770,   344.294,     1.623,     0.007,     5.057,     0.000,     0.250,    27.774,   440.300,     1.000,     0.206,     1.415,   -14.672,     0.000,   266.946,   300.789,    -0.584,   -18.587,     0.000,         0.000,
 28911.000,  1789.596,   344.227,     1.603,     0.004,    -0.730,     0.000,     0.250,    27.707,   440.300,     1.000,     0.203,     1.427,   -35.528,     0.000,   250.871,   292.143,    23.562,   -29.306,     0.000,         0.000,
 28912.000,  1568.540,   344.154,     1.630,    -0.008,    -0.862,     0.000,     0.250,    27.634,   440.300,     1.000,     0.211,     1.464,   -70.692,     0.000,   230.070,   275.879,    20.156,     4.728,     0.000,         0.000,
 28913.000,  1799.273,   344.013,     1.751,    -0.007,    10.135,     0.000,     0.250,    27.493,   440.300,     1.000,     0.224,     1.492,   -79.215,     0.000,   211.541,   270.497,     9.268,    10.991,     0.000,         0.000,
 28914.000,  2230.348,   343.857,     1.775,     0.001,     5.447,     0.000,     0.250,    27.337,   440.300,     1.000,     0.234,     1.508,   -61.659,     0.000,   227.858,   276.901,     6.754,     5.863,     0.000,         0.000,
 28915.000,  1116.460,   343.700,     1.764,     0.001,   -31.267,     0.000,     0.250,    27.180,   440.300,     1.000,     0.240,     1.524,   -60.816,     0.000,   223.378,   276.541,     6.689,     0.963,     0.000,         0.000,
 28916.000,  2320.091,   343.557,     1.738,     0.003,     6.613,     0.000,     0.250,    27.037,   440.300,     1.000,     0.239,     1.540,   -31.618,     0.000,   255.382,   291.536,     3.484,    -8.020,     0.000,         0.000,
 28917.000,  2289.842,   343.449,     1.716,     0.003,     7.201,     0.000,     0.250,    26.929,   421.500,     1.000,     0.232,     1.550,   -33.143,     0.000,   251.234,   291.234,     3.838,   -10.696,     0.000,         0.000,
 28918.000,  2250.652,   343.362,     1.705,     0.005,     6.205,     0.000,     0.250,    26.842,   421.500,     1.000,     0.230,     1.557,   -40.989,     0.000,   248.019,   287.700,     4.983,    -3.675,     0.000,         0.000,
 28919.000,  2161.605,   343.293,     1.700,     0.008,     2.865,     0.000,     0.250,    26.773,   421.500,     1.000,     0.230,     1.582,   -83.731,     0.000,   201.487,   267.449,     9.668,     8.100,     0.000,         0.000,
 28920.000,  2206.677,   343.237,     1.713,     0.004,     3.038,     0.000,     0.250,    26.717,   421.500,     1.000,     0.237,     1.619,   -83.944,     0.000,   205.517,   266.364,    12.087,    11.011,     0.000,         0.000,
 28921.000,  1534.473,   343.190,     1.828,    -0.010,     0.327,     0.000,     0.250,    26.670,   421.500,     1.000,     0.249,     1.674,   -81.152,     0.000,   210.657,   265.647,    10.733,    15.429,     0.000,         0.000,
 28922.000,   974.455,   343.146,     1.884,    -0.009,    -9.929,     0.000,     0.250,    26.626,   421.500,     1.000,     0.256,     1.708,   -76.050,     0.000,   205.797,   267.101,     8.509,     6.237,     0.000,         0.000,
 28923.000,  1668.937,   343.098,     1.950,    -0.009,     1.911,     0.000,     0.250,    26.578,   421.500,     1.000,     0.231,     1.763,   -63.615,     0.000,   211.029,   277.272,     7.192,    -9.820,     0.000,         0.000,
 28924.000,  1632.342,   343.055,     2.050,    -0.010,     2.154,     0.000,     0.250,    26.535,   421.500,     1.000,     0.196,     1.819,   -28.582,     0.000,   249.291,   295.432,    11.411,   -28.971,     0.000,         0.000,
 28925.000,  1576.789,   343.026,     2.126,    -0.008,     0.633,     0.000,     0.250,    26.506,   421.500,     1.000,     0.170,     1.851,   -16.164,     0.000,   262.582,   301.289,     3.199,   -25.742,     0.000,         0.000,
 28926.000,  1901.803,   343.014,     2.150,    -0.001,     1.003,     0.000,     0.250,    26.494,   421.500,     1.000,     0.153,     1.873,   -47.011,     0.000,   241.796,   292.062,    13.579,   -16.834,     0.000,         0.000,
 28927.000,  1415.400,   342.999,     2.113,     0.009,    -1.809,     0.000,     0.250,    26.479,   421.500,     1.000,     0.141,     1.898,   -64.227,     0.000,   225.302,   288.224,    10.177,    -8.873,     0.000,         0.000,
 28928.000,  2150.309,   342.992,     2.058,     0.014,     0.062,     0.000,     0.250,    26.472,   421.500,     1.000,     0.124,     1.919,    -2.432,     0.000,   278.860,   306.349,    11.803,   -36.860,     0.000,         0.000,
 28929.000,  1887.334,   343.135,     2.047,     0.015,    -7.143,     0.000,     0.250,    26.615,   421.500,     1.000,     0.083,     1.938,    74.783,     0.000,   298.428,   320.372,   -22.665,   -74.062,     0.000,         0.000,
 28930.000,  1510.323,   343.435,     2.090,     0.014,    -5.019,     0.000,     0.250,    26.915,   421.500,     1.000,     0.053,     1.974,   -15.778,     0.000,   255.943,   305.066,    12.588,   -45.934,     0.000,         0.000,
 28931.000,  1140.916,   343.715,     3.146,    -0.021,   -13.518,     0.000,     0.250,    27.195,   440.300,     1.000,     0.051,     2.197,   -86.697,     0.000,   243.968,   297.644,    33.285,    -0.264,     0.000,         0.000,
 28932.000,  1380.566,   343.930,     3.309,    -0.003,   -10.607,     0.000,     0.250,    27.410,   440.300,     1.000,     0.057,     2.247,   -96.841,     0.000,   222.049,   295.406,    23.815,    -0.331,     0.000,         0.000,
 28933.000,  1887.263,   344.117,     3.145,     0.013,    -9.794,     0.000,     0.250,    27.597,   440.300,     1.000,     0.059,     2.223,   -83.978,     0.000,   223.990,   296.538,    17.232,    -5.802,     0.000,         0.000,
 28934.000,  2188.631,   344.287,     2.909,     0.016,    -5.840,     0.000,     0.250,    27.767,   440.300,     1.000,     0.058,     2.220,   -69.974,     0.000,   230.486,   298.358,    15.752,   -13.649,     0.000,         0.000,
 28935.000,  1687.454,   344.449,     2.590,     0.014,     1.540,     0.000,     0.250,    27.929,   440.300,     1.000,     0.053,     2.222,   -13.266,     0.000,   276.897,   305.347,     8.773,   -23.957,     0.000,         0.000,
 28936.000,   272.637,   344.630,     2.456,     0.014,    40.609,     0.000,     0.250,    28.110,   455.200,     1.000,     0.046,     2.224,   -17.778,     0.000,   271.380,   305.077,    -1.509,   -14.409,     0.000,         0.000,
 28937.000,  1755.881,   344.828,     2.543,    -0.010,   -10.464,     0.000,     0.250,    28.308,   455.200,     1.000,     0.047,     2.303,   -89.355,     0.000,   237.784,   297.938,    24.552,     4.649,     0.000,         0.000,
 28938.000,  1783.566,   344.990,     2.858,    -0.006,    -5.475,     0.000,     0.250,    28.470,   455.200,     1.000,     0.052,     2.373,   -86.440,     0.000,   224.920,   297.539,    22.538,    -8.717,     0.000,         0.000,
 28939.000,  1629.995,   345.140,     2.864,     0.004,     2.524,     0.000,     0.250,    28.620,   455.200,     1.000,     0.050,     2.401,   -37.846,     0.000,   264.138,   302.863,    20.077,   -20.956,     0.000,         0.000,
 28940.000,  1159.370,   345.286,     2.771,     0.009,     9.512,     0.000,     0.250,    28.766,   455.200,     1.000,     0.051,     2.431,  -104.430,     0.000,   219.131,   295.803,    31.164,    -3.407,     0.000,         0.000,
 28941.000,   201.396,   345.417,     2.728,     0.013,    29.382,     0.000,     0.250,    28.897,   455.200,     1.000,     0.054,     2.480,   -94.370,     0.000,   221.659,   296.199,    23.675,    -3.846,     0.000,         0.000,
 28942.000,  1942.190,   345.550,     2.777,     0.005,    -5.621,     0.000,     0.250,    29.030,   468.200,     1.000,     0.051,     2.532,   -39.834,     0.000,   256.226,   302.535,    24.419,   -30.893,     0.000,         0.000,
 28943.000,  1796.103,   345.723,     2.929,    -0.007,   -13.182,     0.000,     0.250,    29.203,   468.200,     1.000,     0.040,     2.591,    28.150,     0.000,   294.518,   309.221,    -3.605,   -39.249,     0.000,         0.000,
 28944.000,  1625.433,   345.967,     3.111,    -0.007,    -5.685,     0.000,     0.250,    29.447,   468.200,     1.000,     0.027,     2.625,    49.308,     0.000,   292.559,   309.615,   -19.930,   -46.433,     0.000,         0.000,
 28945.000,   723.557,   346.262,     3.283,    -0.005,    53.454,     0.000,     0.250,    29.742,   468.200,     1.000,     0.016,     2.680,    84.061,     0.000,   307.691,   309.620,   -25.695,   -60.295,     0.000,         0.000,
 28946.000,   629.659,   346.563,     3.569,    -0.011,   -10.711,     0.000,     0.250,    30.043,   477.700,     1.000,     0.013,     2.758,  -101.356,     0.000,   243.570,   303.956,    33.672,     7.297,     0.000,         0.000,
 28947.000,   985.181,   346.800,     3.806,    -0.011,   -10.781,     0.000,     0.250,    30.280,   477.700,     1.000,     0.020,     2.855,   -89.586,     0.000,   236.260,   302.995,    27.089,    -4.238,     0.000,         0.000,
 28948.000,  1213.740,   346.989,     3.838,    -0.009,    -1.428,     0.000,     0.250,    30.469,   477.700,     1.000,     0.020,     2.907,   -29.651,     0.000,   261.822,   305.526,    12.984,   -27.037,     0.000,         0.000,
 28949.000,   945.531,   347.126,     3.911,    -0.012,    -4.476,     0.000,     0.250,    30.606,   477.700,     1.000,     0.018,     3.029,   -71.787,     0.000,   239.968,   304.061,    37.540,   -29.846,     0.000,         0.000,
 28950.000,  1434.786,   347.219,     3.941,    -0.005,    -3.140,     0.000,     0.250,    30.699,   477.700,     1.000,     0.020,     3.068,   -62.966,     0.000,   261.544,   304.170,    23.523,    -3.184,     0.000,         0.000,
 28951.000,  1970.688,   347.303,     3.896,     0.009,     0.158,     0.000,     0.250,    30.783,   477.700,     1.000,     0.017,     2.940,    -9.510,     0.000,   276.435,   306.411,    -4.369,   -16.097,     0.000,         0.000,
 28952.000,  1402.292,   347.381,     3.924,    -0.003,     1.645,     0.000,     0.250,    30.861,   477.700,     1.000,     0.009,     3.071,    19.757,     0.000,   276.690,   307.138,    -7.900,   -42.304,     0.000,         0.000,
 28953.000,   990.255,   347.443,     3.896,    -0.004,    -0.346,     0.000,     0.250,    30.923,   477.700,     1.000,     0.000,     3.280,   115.847,     0.000,   338.985,   320.517,   -35.148,   -62.231,     0.000,         0.000,
 28954.000,   960.132,   347.522,     3.939,     0.006,    -3.247,     0.000,     0.250,    31.002,   486.200,     1.000,     0.000,     3.534,    29.545,     0.000,   297.959,   322.342,   -18.900,   -35.029,     0.000,         0.000,
 28955.000,   682.635,   347.636,     3.703,     0.030,    -6.497,     0.000,     0.250,    31.116,   486.200,     1.000,     0.000,     3.657,   -77.335,     0.000,   255.045,   322.955,    22.930,   -13.505,     0.000,         0.000,
 28956.000,   708.673,   347.750,     3.982,     0.025,    -4.023,     0.000,     0.250,    31.230,   486.200,     1.000,     0.000,     4.116,  -124.267,     0.000,   261.274,   330.424,    40.789,    14.329,     0.000,         0.000,
 28957.000,   657.747,   347.819,     3.989,    -0.020,    -0.639,     0.000,     0.250,    31.299,   486.200,     1.000,     0.000,     4.139,   -30.377,     0.000,   295.792,   326.207,    26.907,   -26.946,     0.000,         0.000,
 28958.000,   846.194,   347.863,     3.999,    -0.003,    -0.270,     0.000,     0.250,    31.343,   486.200,     1.000,     0.000,     4.090,   119.267,     0.000,   344.693,   326.967,   -37.162,   -64.379,     0.000,         0.000,
 28959.000,   257.562,   347.878,     4.005,     0.005,   -11.009,     0.000,     0.250,    31.358,   486.200,     1.000,     0.000,     4.190,    30.972,     0.000,   327.078,   327.609,     5.230,   -36.733,     0.000,         0.000,
 28960.000,   823.517,   348.084,     4.013,     0.019,   -24.326,     0.000,     0.250,    31.564,   486.200,     1.000,     0.000,     4.440,    65.033,     0.000,   316.329,   328.848,   -35.363,   -42.189,     0.000,         0.000,
 28961.000,   130.208,   348.386,     4.057,     0.058,    -6.368,     0.000,     0.250,    31.866,   486.200,     1.000,     0.000,     4.834,  -165.136,     0.000,   244.161,   330.406,    71.118,     7.773,     0.000,         0.000,
 28962.000,   150.725,   348.481,     4.552,     0.000,     3.590,     0.000,     0.250,    31.961,   486.200,     1.000,     0.000,     5.297,  -111.083,     0.000,   261.413,   339.425,    33.468,    -0.396,     0.000,         0.000,
 28963.000,   164.943,   348.472,     4.305,    -0.030,     2.434,     0.000,     0.250,    31.952,   486.200,     1.000,     0.000,     5.298,   -36.442,     0.000,   299.436,   335.528,    30.788,   -30.438,     0.000,         0.000,
 28964.000,    14.936,   348.436,     4.354,    -0.023,     4.930,     0.000,     0.250,    31.916,   486.200,     1.000,     0.000,     5.488,   152.654,     0.000,   343.188,   334.593,   -61.879,   -82.180,     0.000,         0.000,
 28965.000,   128.606,   348.522,     4.098,    -0.025,   -10.603,     0.000,     0.250,    32.002,   495.700,     1.000,     0.000,     5.554,   228.591,     0.000,   361.037,   338.236,  -114.500,   -91.290,     0.000,         0.000,
 28966.000,   149.056,   348.622,     4.262,    -0.035,     3.037,     0.000,     0.250,    32.102,   495.700,     1.000,     0.000,     6.793,     9.609,     0.000,   314.087,   346.513,   -13.866,   -28.170,     0.000,         0.000,
 28967.000,   166.101,   348.585,     4.261,    -0.020,     9.535,     0.000,     0.250,    32.065,   495.700,     1.000,     0.000,     6.742,   -18.404,     0.000,   317.863,   347.968,     8.229,   -19.931,     0.000,         0.000,
 28968.000,   115.515,   348.517,     4.323,     0.063,     3.175,     0.000,     0.250,    31.997,   486.200,     1.000,     0.000,     7.297,   -45.910,     0.000,   295.221,   348.879,    15.612,   -23.360,     0.000,         0.000,
 28969.000,   169.063,   348.455,     4.593,     0.034,     7.543,     0.000,     0.250,    31.935,   486.200,     1.000,     0.000,     7.302,   -74.044,     0.000,   310.508,   357.270,    34.171,    -6.888,     0.000,         0.000,
 28970.000,    92.774,   348.398,     4.616,    -0.034,     3.427,     0.000,     0.250,    31.878,   486.200,     1.000,     0.000,     7.543,  -134.402,     0.000,   271.897,   355.314,    43.622,     7.363,     0.000,         0.000,
 28971.000,    82.054,   348.352,     4.732,    -0.002,     2.786,     0.000,     0.250,    31.832,   486.200,     1.000,     0.000,     7.412,   -27.324,     0.000,   321.386,   353.929,    13.687,   -18.905,     0.000,         0.000,
